Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
205,2016-12-01 13:00,2016-12-01 13:04,499,Broadway & W 60 St,40.76915505,-73.98191841,499,Broadway & W 60 St,40.76915505,-73.98191841,19737,,1988,1
1156,2016-12-01 13:22,2016-12-01 13:41,525,W 34 St & 11 Ave,40.75594159,-74.0021163,499,Broadway & W 60 St,40.76915505,-73.98191841,16888,Customer,,0
1147,2016-12-01 13:22,2016-12-01 13:41,525,W 34 St & 11 Ave,40.75594159,-74.0021163,499,Broadway & W 60 St,40.76915505,-73.98191841,15663,Customer,,0
291,2016-12-01 13:26,2016-12-01 13:31,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,499,Broadway & W 60 St,40.76915505,-73.98191841,22001,Subscriber,1970,1
1023,2016-12-01 13:34,2016-12-01 13:52,3156,E 72 St & York Ave,40.76663814,-73.95348296,499,Broadway & W 60 St,40.76915505,-73.98191841,25288,Subscriber,1980,2
223,2016-12-01 13:35,2016-12-01 13:39,3159,W 67 St & Broadway,40.77492513,-73.98266566,499,Broadway & W 60 St,40.76915505,-73.98191841,24928,Subscriber,1972,1
1066,2016-12-01 13:36,2016-12-01 13:53,491,E 24 St & Park Ave S,40.74096374,-73.98602213,499,Broadway & W 60 St,40.76915505,-73.98191841,23654,Subscriber,1976,1
2349,2016-12-01 14:04,2016-12-01 14:43,3002,South End Ave & Liberty St,40.711512,-74.015756,499,Broadway & W 60 St,40.76915505,-73.98191841,17443,Subscriber,1952,1
207,2016-12-01 14:13,2016-12-01 14:16,447,8 Ave & W 52 St,40.76370739,-73.9851615,499,Broadway & W 60 St,40.76915505,-73.98191841,14947,Subscriber,1981,1
318,2016-12-01 14:23,2016-12-01 14:29,173,Broadway & W 49 St,40.76068327,-73.98452729,499,Broadway & W 60 St,40.76915505,-73.98191841,19544,Subscriber,1982,1
352,2016-12-01 14:33,2016-12-01 14:39,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,499,Broadway & W 60 St,40.76915505,-73.98191841,25673,Subscriber,1960,1
2200,2016-12-01 14:40,2016-12-01 15:16,3366,West End Ave & W 107 St,40.8021174,-73.96818053,499,Broadway & W 60 St,40.76915505,-73.98191841,16766,Subscriber,1988,1
498,2016-12-01 14:45,2016-12-01 14:53,3223,E 55 St & 3 Ave,40.75899656,-73.96865398,499,Broadway & W 60 St,40.76915505,-73.98191841,27277,Subscriber,1988,1
487,2016-12-01 14:46,2016-12-01 14:54,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,499,Broadway & W 60 St,40.76915505,-73.98191841,19564,Subscriber,1952,1
1261,2016-12-01 14:50,2016-12-01 15:11,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,499,Broadway & W 60 St,40.76915505,-73.98191841,17421,Customer,,0
1239,2016-12-01 14:51,2016-12-01 15:11,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,499,Broadway & W 60 St,40.76915505,-73.98191841,26467,Customer,,0
449,2016-12-01 15:05,2016-12-01 15:13,500,Broadway & W 51 St,40.76228826,-73.98336183,499,Broadway & W 60 St,40.76915505,-73.98191841,23109,Subscriber,1994,2
303,2016-12-01 15:29,2016-12-01 15:34,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,499,Broadway & W 60 St,40.76915505,-73.98191841,15333,Subscriber,1989,1
1890,2016-12-01 15:37,2016-12-01 16:08,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,499,Broadway & W 60 St,40.76915505,-73.98191841,22181,Subscriber,1972,2
966,2016-12-01 15:46,2016-12-01 16:02,3284,E 88 St & Park Ave,40.7814107,-73.95595908,499,Broadway & W 60 St,40.76915505,-73.98191841,27241,Subscriber,1985,2
620,2016-12-01 15:52,2016-12-01 16:03,359,E 47 St & Park Ave,40.75510267,-73.97498696,499,Broadway & W 60 St,40.76915505,-73.98191841,23948,Subscriber,1980,1
428,2016-12-01 15:57,2016-12-01 16:04,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,499,Broadway & W 60 St,40.76915505,-73.98191841,22118,Subscriber,1977,1
386,2016-12-01 16:00,2016-12-01 16:07,3264,E 61 St & Park Ave,40.76421007,-73.96910459,499,Broadway & W 60 St,40.76915505,-73.98191841,26970,Subscriber,1970,1
571,2016-12-01 16:05,2016-12-01 16:15,3163,Central Park West & W 68 St,40.7734066,-73.97782542,499,Broadway & W 60 St,40.76915505,-73.98191841,25502,Customer,,0
527,2016-12-01 16:06,2016-12-01 16:15,3163,Central Park West & W 68 St,40.7734066,-73.97782542,499,Broadway & W 60 St,40.76915505,-73.98191841,27095,Customer,,0
632,2016-12-01 16:10,2016-12-01 16:20,456,E 53 St & Madison Ave,40.7597108,-73.97402311,499,Broadway & W 60 St,40.76915505,-73.98191841,17725,Subscriber,1974,2
452,2016-12-01 16:13,2016-12-01 16:20,520,W 52 St & 5 Ave,40.75992262,-73.97648516,499,Broadway & W 60 St,40.76915505,-73.98191841,22003,Subscriber,1972,1
528,2016-12-01 16:22,2016-12-01 16:31,3141,1 Ave & E 68 St,40.76500525,-73.95818491,499,Broadway & W 60 St,40.76915505,-73.98191841,24967,Subscriber,1985,1
1380,2016-12-01 16:31,2016-12-01 16:55,268,Howard St & Centre St,40.71910537,-73.99973337,499,Broadway & W 60 St,40.76915505,-73.98191841,26799,Subscriber,1983,1
569,2016-12-01 16:36,2016-12-01 16:46,3139,E 72 St & Park Ave,40.77118288,-73.96409422,499,Broadway & W 60 St,40.76915505,-73.98191841,24850,Subscriber,1988,1
776,2016-12-01 16:42,2016-12-01 16:55,519,Pershing Square North,40.751873,-73.977706,499,Broadway & W 60 St,40.76915505,-73.98191841,18802,Subscriber,1986,2
508,2016-12-01 16:50,2016-12-01 16:58,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,499,Broadway & W 60 St,40.76915505,-73.98191841,24145,Subscriber,1959,2
490,2016-12-01 17:00,2016-12-01 17:08,456,E 53 St & Madison Ave,40.7597108,-73.97402311,499,Broadway & W 60 St,40.76915505,-73.98191841,26050,Subscriber,1961,1
1339,2016-12-01 17:06,2016-12-01 17:28,3350,W 100 St & Broadway,40.7973721,-73.97041192,499,Broadway & W 60 St,40.76915505,-73.98191841,27073,Subscriber,1963,1
738,2016-12-01 17:11,2016-12-01 17:23,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,499,Broadway & W 60 St,40.76915505,-73.98191841,15834,Subscriber,1986,1
635,2016-12-01 17:11,2016-12-01 17:21,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,499,Broadway & W 60 St,40.76915505,-73.98191841,23568,Subscriber,1985,1
