Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
1384,2016-12-12 13:17,2016-12-12 13:40,499,Broadway & W 60 St,40.76915505,-73.98191841,3366,West End Ave & W 107 St,40.8021174,-73.96818053,15137,Subscriber,1970,2
435,2016-12-12 13:30,2016-12-12 13:37,499,Broadway & W 60 St,40.76915505,-73.98191841,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,23953,Subscriber,1993,1
679,2016-12-12 13:32,2016-12-12 13:43,499,Broadway & W 60 St,40.76915505,-73.98191841,520,W 52 St & 5 Ave,40.75992262,-73.97648516,17810,Subscriber,1964,2
495,2016-12-12 13:37,2016-12-12 13:45,499,Broadway & W 60 St,40.76915505,-73.98191841,515,W 43 St & 10 Ave,40.76009437,-73.99461843,22201,Subscriber,1952,1
572,2016-12-12 13:47,2016-12-12 13:56,499,Broadway & W 60 St,40.76915505,-73.98191841,484,W 44 St & 5 Ave,40.75500254,-73.98014437,24982,Subscriber,1978,1
552,2016-12-12 13:51,2016-12-12 14:00,499,Broadway & W 60 St,40.76915505,-73.98191841,3168,Central Park West & W 85 St,40.78472675,-73.96961715,27010,Subscriber,1984,2
1092,2016-12-12 14:00,2016-12-12 14:18,499,Broadway & W 60 St,40.76915505,-73.98191841,3140,1 Ave & E 78 St,40.77140426,-73.9535166,17629,Subscriber,1956,2
1521,2016-12-12 14:20,2016-12-12 14:45,499,Broadway & W 60 St,40.76915505,-73.98191841,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,16981,Subscriber,1981,2
799,2016-12-12 14:24,2016-12-12 14:38,499,Broadway & W 60 St,40.76915505,-73.98191841,486,Broadway & W 29 St,40.7462009,-73.98855723,27034,Subscriber,1961,1
986,2016-12-12 14:38,2016-12-12 14:55,499,Broadway & W 60 St,40.76915505,-73.98191841,3387,E 106 St & Madison Ave,40.7934337,-73.94945003,24989,Subscriber,1978,1
196,2016-12-12 14:41,2016-12-12 14:44,499,Broadway & W 60 St,40.76915505,-73.98191841,3159,W 67 St & Broadway,40.77492513,-73.98266566,20717,Subscriber,1960,2
207,2016-12-12 14:46,2016-12-12 14:49,499,Broadway & W 60 St,40.76915505,-73.98191841,3163,Central Park West & W 68 St,40.7734066,-73.97782542,19952,Subscriber,1968,1
1027,2016-12-12 15:03,2016-12-12 15:20,499,Broadway & W 60 St,40.76915505,-73.98191841,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,16474,Customer,,0
761,2016-12-12 15:05,2016-12-12 15:17,499,Broadway & W 60 St,40.76915505,-73.98191841,3258,W 27 St & 10 Ave,40.75018156,-74.00218427,26952,Subscriber,1965,1
442,2016-12-12 15:32,2016-12-12 15:39,499,Broadway & W 60 St,40.76915505,-73.98191841,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,15410,Subscriber,1960,2
383,2016-12-12 15:33,2016-12-12 15:40,499,Broadway & W 60 St,40.76915505,-73.98191841,3166,Riverside Dr & W 72 St,40.78057799,-73.98562431,22201,Subscriber,1961,1
627,2016-12-12 15:44,2016-12-12 15:55,499,Broadway & W 60 St,40.76915505,-73.98191841,3139,E 72 St & Park Ave,40.77118288,-73.96409422,23451,Subscriber,1958,1
679,2016-12-12 15:55,2016-12-12 16:07,499,Broadway & W 60 St,40.76915505,-73.98191841,533,Broadway & W 39 St,40.75299641,-73.98721619,25940,Subscriber,1988,1
1794,2016-12-12 15:58,2016-12-12 16:28,499,Broadway & W 60 St,40.76915505,-73.98191841,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,25295,Subscriber,1959,1
894,2016-12-12 16:34,2016-12-12 16:49,499,Broadway & W 60 St,40.76915505,-73.98191841,529,W 42 St & 8 Ave,40.7575699,-73.99098507,26490,Subscriber,1982,1
770,2016-12-12 16:42,2016-12-12 16:55,499,Broadway & W 60 St,40.76915505,-73.98191841,3140,1 Ave & E 78 St,40.77140426,-73.9535166,22676,Subscriber,1980,1
79,2016-12-12 16:45,2016-12-12 16:47,499,Broadway & W 60 St,40.76915505,-73.98191841,499,Broadway & W 60 St,40.76915505,-73.98191841,16855,Subscriber,1986,2
548,2016-12-12 16:48,2016-12-12 16:57,499,Broadway & W 60 St,40.76915505,-73.98191841,3231,E 67 St & Park Ave,40.7678008,-73.96592081,21155,Subscriber,1988,1
1646,2016-12-12 16:49,2016-12-12 17:16,499,Broadway & W 60 St,40.76915505,-73.98191841,3284,E 88 St & Park Ave,40.7814107,-73.95595908,20046,Subscriber,1986,2
213,2016-12-12 16:54,2016-12-12 16:57,499,Broadway & W 60 St,40.76915505,-73.98191841,3159,W 67 St & Broadway,40.77492513,-73.98266566,27304,Subscriber,1959,1
562,2016-12-12 17:00,2016-12-12 17:09,499,Broadway & W 60 St,40.76915505,-73.98191841,3177,W 84 St & Broadway,40.7867947,-73.977112,14933,Subscriber,1978,1
197,2016-12-12 17:03,2016-12-12 17:06,499,Broadway & W 60 St,40.76915505,-73.98191841,499,Broadway & W 60 St,40.76915505,-73.98191841,26702,Subscriber,1967,2
410,2016-12-12 17:04,2016-12-12 17:11,499,Broadway & W 60 St,40.76915505,-73.98191841,480,W 53 St & 10 Ave,40.76669671,-73.99061728,15962,Subscriber,1978,1
609,2016-12-12 17:06,2016-12-12 17:16,499,Broadway & W 60 St,40.76915505,-73.98191841,484,W 44 St & 5 Ave,40.75500254,-73.98014437,16855,Subscriber,1978,1
814,2016-12-12 17:07,2016-12-12 17:20,499,Broadway & W 60 St,40.76915505,-73.98191841,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,26119,Subscriber,1977,1
251,2016-12-12 17:08,2016-12-12 17:12,499,Broadway & W 60 St,40.76915505,-73.98191841,3176,W 64 St & West End Ave,40.77452835,-73.98753759,26366,Subscriber,1985,1
328,2016-12-12 17:08,2016-12-12 17:14,499,Broadway & W 60 St,40.76915505,-73.98191841,3163,Central Park West & W 68 St,40.7734066,-73.97782542,22288,Subscriber,1993,1
353,2016-12-12 17:09,2016-12-12 17:14,499,Broadway & W 60 St,40.76915505,-73.98191841,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,18778,Subscriber,1967,2
800,2016-12-12 17:10,2016-12-12 17:23,499,Broadway & W 60 St,40.76915505,-73.98191841,3226,W 82 St & Central Park West,40.78275,-73.97137,19714,Subscriber,,0
561,2016-12-12 17:14,2016-12-12 17:23,499,Broadway & W 60 St,40.76915505,-73.98191841,3139,E 72 St & Park Ave,40.77118288,-73.96409422,16351,Subscriber,1968,1
305,2016-12-12 17:16,2016-12-12 17:21,499,Broadway & W 60 St,40.76915505,-73.98191841,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,23278,Subscriber,1960,1
264,2016-12-12 17:32,2016-12-12 17:36,499,Broadway & W 60 St,40.76915505,-73.98191841,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,17915,Subscriber,1986,1
845,2016-12-12 17:35,2016-12-12 17:49,499,Broadway & W 60 St,40.76915505,-73.98191841,486,Broadway & W 29 St,40.7462009,-73.98855723,24995,Subscriber,1970,1
314,2016-12-12 17:37,2016-12-12 17:43,499,Broadway & W 60 St,40.76915505,-73.98191841,530,11 Ave & W 59 St,40.771522,-73.990541,25339,Subscriber,1948,1
489,2016-12-12 17:45,2016-12-12 17:54,499,Broadway & W 60 St,40.76915505,-73.98191841,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,25597,Subscriber,1984,2
1256,2016-12-12 17:45,2016-12-12 18:06,499,Broadway & W 60 St,40.76915505,-73.98191841,546,E 30 St & Park Ave S,40.74444921,-73.98303529,15883,Subscriber,1992,1
913,2016-12-12 17:49,2016-12-12 18:04,499,Broadway & W 60 St,40.76915505,-73.98191841,3140,1 Ave & E 78 St,40.77140426,-73.9535166,16268,Subscriber,1956,1
190,2016-12-12 17:50,2016-12-12 17:54,499,Broadway & W 60 St,40.76915505,-73.98191841,422,W 59 St & 10 Ave,40.770513,-73.988038,21592,Subscriber,1959,1
981,2016-12-12 17:52,2016-12-12 18:08,499,Broadway & W 60 St,40.76915505,-73.98191841,515,W 43 St & 10 Ave,40.76009437,-73.99461843,25728,,1985,1
906,2016-12-12 17:53,2016-12-12 18:08,499,Broadway & W 60 St,40.76915505,-73.98191841,515,W 43 St & 10 Ave,40.76009437,-73.99461843,19880,Customer,,0
1848,2016-12-12 18:04,2016-12-12 18:34,499,Broadway & W 60 St,40.76915505,-73.98191841,383,Greenwich Ave & Charles St,40.735238,-74.000271,17948,Subscriber,1969,1
386,2016-12-12 18:13,2016-12-12 18:19,499,Broadway & W 60 St,40.76915505,-73.98191841,513,W 56 St & 10 Ave,40.768254,-73.988639,24038,Subscriber,1994,1
1042,2016-12-12 18:13,2016-12-12 18:30,499,Broadway & W 60 St,40.76915505,-73.98191841,3288,E 88 St & 1 Ave,40.778301,-73.9488134,22310,Subscriber,1990,1
1816,2016-12-12 18:13,2016-12-12 18:44,499,Broadway & W 60 St,40.76915505,-73.98191841,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,18534,Subscriber,1991,2
988,2016-12-12 18:14,2016-12-12 18:30,499,Broadway & W 60 St,40.76915505,-73.98191841,476,E 31 St & 3 Ave,40.74394314,-73.97966069,23803,Subscriber,1976,1
184,2016-12-12 18:17,2016-12-12 18:20,499,Broadway & W 60 St,40.76915505,-73.98191841,422,W 59 St & 10 Ave,40.770513,-73.988038,15335,Subscriber,1979,1
430,2016-12-12 18:20,2016-12-12 18:27,499,Broadway & W 60 St,40.76915505,-73.98191841,479,9 Ave & W 45 St,40.76019252,-73.9912551,18890,Subscriber,1981,2
595,2016-12-12 18:23,2016-12-12 18:33,499,Broadway & W 60 St,40.76915505,-73.98191841,3177,W 84 St & Broadway,40.7867947,-73.977112,17677,Subscriber,1969,1
891,2016-12-12 18:39,2016-12-12 18:54,499,Broadway & W 60 St,40.76915505,-73.98191841,167,E 39 St & 3 Ave,40.7489006,-73.97604882,18467,Subscriber,1987,1
265,2016-12-12 18:40,2016-12-12 18:44,499,Broadway & W 60 St,40.76915505,-73.98191841,3176,W 64 St & West End Ave,40.77452835,-73.98753759,23563,Subscriber,1947,1
283,2016-12-12 18:40,2016-12-12 18:44,499,Broadway & W 60 St,40.76915505,-73.98191841,3176,W 64 St & West End Ave,40.77452835,-73.98753759,14769,Subscriber,1988,1
1606,2016-12-12 18:44,2016-12-12 19:10,499,Broadway & W 60 St,40.76915505,-73.98191841,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,25383,Subscriber,1992,1
225,2016-12-12 18:44,2016-12-12 18:48,499,Broadway & W 60 St,40.76915505,-73.98191841,530,11 Ave & W 59 St,40.771522,-73.990541,26471,Subscriber,1977,1
460,2016-12-12 18:52,2016-12-12 18:59,499,Broadway & W 60 St,40.76915505,-73.98191841,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,25617,Subscriber,1962,2
681,2016-12-12 18:53,2016-12-12 19:05,499,Broadway & W 60 St,40.76915505,-73.98191841,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,15912,Subscriber,1984,2
479,2016-12-12 18:54,2016-12-12 19:02,499,Broadway & W 60 St,40.76915505,-73.98191841,520,W 52 St & 5 Ave,40.75992262,-73.97648516,18630,Subscriber,1977,1
1252,2016-12-12 19:01,2016-12-12 19:22,499,Broadway & W 60 St,40.76915505,-73.98191841,518,E 39 St & 2 Ave,40.74780373,-73.9734419,26513,Subscriber,1953,1
413,2016-12-12 19:04,2016-12-12 19:11,499,Broadway & W 60 St,40.76915505,-73.98191841,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,18107,Subscriber,1990,1
858,2016-12-12 19:11,2016-12-12 19:25,499,Broadway & W 60 St,40.76915505,-73.98191841,3238,E 80 St & 2 Ave,40.7739139,-73.95439535,25105,Subscriber,1976,2
572,2016-12-12 19:13,2016-12-12 19:22,499,Broadway & W 60 St,40.76915505,-73.98191841,3375,3 Ave & E 72 St,40.7699426,-73.96060712,22818,Subscriber,1970,2
1214,2016-12-12 19:21,2016-12-12 19:41,499,Broadway & W 60 St,40.76915505,-73.98191841,383,Greenwich Ave & Charles St,40.735238,-74.000271,25601,Subscriber,1982,2
402,2016-12-12 19:24,2016-12-12 19:31,499,Broadway & W 60 St,40.76915505,-73.98191841,3176,W 64 St & West End Ave,40.77452835,-73.98753759,19342,Subscriber,1979,2
1719,2016-12-12 19:27,2016-12-12 19:56,499,Broadway & W 60 St,40.76915505,-73.98191841,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,23778,Subscriber,1970,1
1174,2016-12-12 19:30,2016-12-12 19:49,499,Broadway & W 60 St,40.76915505,-73.98191841,3150,E 85 St & York Ave,40.77536905,-73.94803392,18595,Subscriber,1984,1
1907,2016-12-12 19:38,2016-12-12 20:10,499,Broadway & W 60 St,40.76915505,-73.98191841,304,Broadway & Battery Pl,40.70463334,-74.01361706,20343,Subscriber,1985,1
972,2016-12-12 19:42,2016-12-12 19:58,499,Broadway & W 60 St,40.76915505,-73.98191841,3141,1 Ave & E 68 St,40.76500525,-73.95818491,17776,Subscriber,,0
1225,2016-12-12 19:42,2016-12-12 20:03,499,Broadway & W 60 St,40.76915505,-73.98191841,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,22072,Subscriber,1963,2
578,2016-12-12 19:42,2016-12-12 19:52,499,Broadway & W 60 St,40.76915505,-73.98191841,3143,5 Ave & E 78 St,40.77682863,-73.96388769,16760,Subscriber,1982,1
221,2016-12-12 19:44,2016-12-12 19:47,499,Broadway & W 60 St,40.76915505,-73.98191841,500,Broadway & W 51 St,40.76228826,-73.98336183,20939,Subscriber,1991,2
625,2016-12-12 19:46,2016-12-12 19:56,499,Broadway & W 60 St,40.76915505,-73.98191841,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,21623,Subscriber,1950,1
603,2016-12-12 19:48,2016-12-12 19:58,499,Broadway & W 60 St,40.76915505,-73.98191841,305,E 58 St & 3 Ave,40.76095756,-73.96724467,18737,Subscriber,1951,1
509,2016-12-12 20:03,2016-12-12 20:11,499,Broadway & W 60 St,40.76915505,-73.98191841,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,15621,Subscriber,1966,1
588,2016-12-12 20:06,2016-12-12 20:16,499,Broadway & W 60 St,40.76915505,-73.98191841,305,E 58 St & 3 Ave,40.76095756,-73.96724467,25270,Subscriber,1978,1
782,2016-12-12 20:07,2016-12-12 20:20,499,Broadway & W 60 St,40.76915505,-73.98191841,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,21294,Subscriber,1973,1
260,2016-12-12 20:10,2016-12-12 20:15,499,Broadway & W 60 St,40.76915505,-73.98191841,447,8 Ave & W 52 St,40.76370739,-73.9851615,16149,Subscriber,1986,1
285,2016-12-12 20:22,2016-12-12 20:27,499,Broadway & W 60 St,40.76915505,-73.98191841,3176,W 64 St & West End Ave,40.77452835,-73.98753759,25480,Subscriber,1988,1
742,2016-12-12 20:30,2016-12-12 20:43,499,Broadway & W 60 St,40.76915505,-73.98191841,3370,E 78 St & 2 Ave,40.7727966,-73.95577801,19272,Subscriber,1989,1
549,2016-12-12 20:35,2016-12-12 20:44,499,Broadway & W 60 St,40.76915505,-73.98191841,479,9 Ave & W 45 St,40.76019252,-73.9912551,16149,Subscriber,1964,1
516,2016-12-12 20:41,2016-12-12 20:50,499,Broadway & W 60 St,40.76915505,-73.98191841,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,18032,Subscriber,1982,1
297,2016-12-12 21:00,2016-12-12 21:05,499,Broadway & W 60 St,40.76915505,-73.98191841,480,W 53 St & 10 Ave,40.76669671,-73.99061728,20124,Subscriber,1986,1
688,2016-12-12 21:00,2016-12-12 21:11,499,Broadway & W 60 St,40.76915505,-73.98191841,3285,W 87 St  & Amsterdam Ave,40.78839,-73.9747,16948,Subscriber,1989,1
564,2016-12-12 21:03,2016-12-12 21:13,499,Broadway & W 60 St,40.76915505,-73.98191841,479,9 Ave & W 45 St,40.76019252,-73.9912551,17680,Subscriber,1960,1
496,2016-12-12 21:07,2016-12-12 21:16,499,Broadway & W 60 St,40.76915505,-73.98191841,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,20922,Subscriber,1971,1
1558,2016-12-12 21:11,2016-12-12 21:36,499,Broadway & W 60 St,40.76915505,-73.98191841,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,16611,Subscriber,1975,2
411,2016-12-12 21:23,2016-12-12 21:30,499,Broadway & W 60 St,40.76915505,-73.98191841,488,W 39 St & 9 Ave,40.75645824,-73.99372222,26102,Subscriber,1966,1
288,2016-12-12 21:25,2016-12-12 21:30,499,Broadway & W 60 St,40.76915505,-73.98191841,447,8 Ave & W 52 St,40.76370739,-73.9851615,26775,Subscriber,1986,1
235,2016-12-13 6:34,2016-12-13 6:38,499,Broadway & W 60 St,40.76915505,-73.98191841,469,Broadway & W 53 St,40.76344058,-73.98268129,24106,Subscriber,1982,1
661,2016-12-13 6:59,2016-12-13 7:10,499,Broadway & W 60 St,40.76915505,-73.98191841,153,E 40 St & 5 Ave,40.75206231,-73.9816324,23972,Subscriber,1961,1
1493,2016-12-13 7:12,2016-12-13 7:37,499,Broadway & W 60 St,40.76915505,-73.98191841,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,23278,Subscriber,1978,2
374,2016-12-13 7:12,2016-12-13 7:19,499,Broadway & W 60 St,40.76915505,-73.98191841,520,W 52 St & 5 Ave,40.75992262,-73.97648516,26799,Subscriber,1970,1
372,2016-12-13 7:19,2016-12-13 7:25,499,Broadway & W 60 St,40.76915505,-73.98191841,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,16039,Subscriber,1985,1
278,2016-12-13 7:21,2016-12-13 7:26,499,Broadway & W 60 St,40.76915505,-73.98191841,530,11 Ave & W 59 St,40.771522,-73.990541,16302,Subscriber,1980,1
526,2016-12-13 7:39,2016-12-13 7:48,499,Broadway & W 60 St,40.76915505,-73.98191841,267,Broadway & W 36 St,40.75097711,-73.98765428,24295,Subscriber,1978,1
592,2016-12-13 7:51,2016-12-13 8:01,499,Broadway & W 60 St,40.76915505,-73.98191841,3131,E 68 St & 3 Ave,40.7671284,-73.96224618,23776,Subscriber,1961,1
1146,2016-12-13 7:56,2016-12-13 8:15,499,Broadway & W 60 St,40.76915505,-73.98191841,545,E 23 St & 1 Ave,40.736502,-73.97809472,25286,Subscriber,1976,2
8141,2016-12-13 7:56,2016-12-13 10:11,499,Broadway & W 60 St,40.76915505,-73.98191841,422,W 59 St & 10 Ave,40.770513,-73.988038,21551,Subscriber,2000,1
556,2016-12-13 8:16,2016-12-13 8:26,499,Broadway & W 60 St,40.76915505,-73.98191841,3137,5 Ave & E 73 St,40.77282817,-73.96685276,18582,Subscriber,1960,2
603,2016-12-13 8:20,2016-12-13 8:31,499,Broadway & W 60 St,40.76915505,-73.98191841,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,25445,Subscriber,1977,1
830,2016-12-13 8:26,2016-12-13 8:40,499,Broadway & W 60 St,40.76915505,-73.98191841,441,E 52 St & 2 Ave,40.756014,-73.967416,22322,Subscriber,1968,1
861,2016-12-13 8:26,2016-12-13 8:41,499,Broadway & W 60 St,40.76915505,-73.98191841,3141,1 Ave & E 68 St,40.76500525,-73.95818491,26381,Subscriber,1977,1
104,2016-12-13 8:28,2016-12-13 8:29,499,Broadway & W 60 St,40.76915505,-73.98191841,3158,W 63 St & Broadway,40.77163851,-73.98261428,26637,Subscriber,1970,1
450,2016-12-13 8:31,2016-12-13 8:39,499,Broadway & W 60 St,40.76915505,-73.98191841,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,21627,Subscriber,1988,1
472,2016-12-13 8:32,2016-12-13 8:39,499,Broadway & W 60 St,40.76915505,-73.98191841,3223,E 55 St & 3 Ave,40.75899656,-73.96865398,22346,Subscriber,1988,1
517,2016-12-13 8:41,2016-12-13 8:50,499,Broadway & W 60 St,40.76915505,-73.98191841,3223,E 55 St & 3 Ave,40.75899656,-73.96865398,26955,Subscriber,1993,1
231,2016-12-13 8:42,2016-12-13 8:46,499,Broadway & W 60 St,40.76915505,-73.98191841,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,15701,Subscriber,1998,1
260,2016-12-13 8:49,2016-12-13 8:53,499,Broadway & W 60 St,40.76915505,-73.98191841,500,Broadway & W 51 St,40.76228826,-73.98336183,24921,Subscriber,1971,1
232,2016-12-13 8:55,2016-12-13 8:59,499,Broadway & W 60 St,40.76915505,-73.98191841,513,W 56 St & 10 Ave,40.768254,-73.988639,27119,Subscriber,1954,1
585,2016-12-13 9:02,2016-12-13 9:11,499,Broadway & W 60 St,40.76915505,-73.98191841,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,16845,Subscriber,1977,1
896,2016-12-13 9:10,2016-12-13 9:24,499,Broadway & W 60 St,40.76915505,-73.98191841,3141,1 Ave & E 68 St,40.76500525,-73.95818491,23307,Subscriber,1976,2
293,2016-12-13 9:17,2016-12-13 9:22,499,Broadway & W 60 St,40.76915505,-73.98191841,3159,W 67 St & Broadway,40.77492513,-73.98266566,16512,Subscriber,1977,2
639,2016-12-13 9:18,2016-12-13 9:29,499,Broadway & W 60 St,40.76915505,-73.98191841,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,15047,Subscriber,1976,1
894,2016-12-13 9:24,2016-12-13 9:39,499,Broadway & W 60 St,40.76915505,-73.98191841,528,2 Ave & E 31 St,40.74290902,-73.97706058,16959,Subscriber,1981,1
576,2016-12-13 9:25,2016-12-13 9:34,499,Broadway & W 60 St,40.76915505,-73.98191841,305,E 58 St & 3 Ave,40.76095756,-73.96724467,20729,Subscriber,1966,1
293,2016-12-13 9:25,2016-12-13 9:30,499,Broadway & W 60 St,40.76915505,-73.98191841,480,W 53 St & 10 Ave,40.76669671,-73.99061728,18197,Subscriber,1985,1
291,2016-12-13 9:27,2016-12-13 9:32,499,Broadway & W 60 St,40.76915505,-73.98191841,3165,Central Park West & W 72 St,40.77579377,-73.97620574,21229,Subscriber,1985,1
249,2016-12-13 9:27,2016-12-13 9:32,499,Broadway & W 60 St,40.76915505,-73.98191841,530,11 Ave & W 59 St,40.771522,-73.990541,25296,Subscriber,1983,1
1199,2016-12-13 9:28,2016-12-13 9:48,499,Broadway & W 60 St,40.76915505,-73.98191841,459,W 20 St & 11 Ave,40.746745,-74.007756,26896,Subscriber,1968,1
1178,2016-12-13 9:29,2016-12-13 9:49,499,Broadway & W 60 St,40.76915505,-73.98191841,459,W 20 St & 11 Ave,40.746745,-74.007756,20318,Subscriber,1969,2
1799,2016-12-13 9:30,2016-12-13 10:00,499,Broadway & W 60 St,40.76915505,-73.98191841,472,E 32 St & Park Ave,40.7457121,-73.98194829,25477,Subscriber,1973,2
1577,2016-12-13 9:34,2016-12-13 10:01,499,Broadway & W 60 St,40.76915505,-73.98191841,3157,East End Ave & E 86 St,40.77518615,-73.94446054,16714,Subscriber,1983,2
778,2016-12-13 9:38,2016-12-13 9:51,499,Broadway & W 60 St,40.76915505,-73.98191841,514,12 Ave & W 40 St,40.76087502,-74.00277668,17787,Subscriber,1971,2
698,2016-12-13 9:43,2016-12-13 9:54,499,Broadway & W 60 St,40.76915505,-73.98191841,3255,8 Ave & W 31 St,40.75058535,-73.99468482,15062,Subscriber,1960,1
143,2016-12-13 9:53,2016-12-13 9:56,499,Broadway & W 60 St,40.76915505,-73.98191841,499,Broadway & W 60 St,40.76915505,-73.98191841,18850,Customer,,0
756,2016-12-13 9:53,2016-12-13 10:06,499,Broadway & W 60 St,40.76915505,-73.98191841,164,E 47 St & 2 Ave,40.75323098,-73.97032517,18576,Subscriber,1984,1
483,2016-12-13 9:59,2016-12-13 10:08,499,Broadway & W 60 St,40.76915505,-73.98191841,3137,5 Ave & E 73 St,40.77282817,-73.96685276,18850,Subscriber,1967,1
617,2016-12-13 10:16,2016-12-13 10:26,499,Broadway & W 60 St,40.76915505,-73.98191841,3355,E 66 St & Madison Ave,40.76800889,-73.96845281,24868,Subscriber,1984,1
2663,2016-12-13 10:19,2016-12-13 11:03,499,Broadway & W 60 St,40.76915505,-73.98191841,3427,Lafayette St & Jersey St,40.72430527,-73.99600983,21227,Customer,,0
832,2016-12-13 10:24,2016-12-13 10:38,499,Broadway & W 60 St,40.76915505,-73.98191841,3156,E 72 St & York Ave,40.76663814,-73.95348296,18682,Subscriber,1968,1
1601,2016-12-13 10:26,2016-12-13 10:53,499,Broadway & W 60 St,40.76915505,-73.98191841,3366,West End Ave & W 107 St,40.8021174,-73.96818053,21339,Subscriber,1975,1
2720,2016-12-13 10:26,2016-12-13 11:12,499,Broadway & W 60 St,40.76915505,-73.98191841,3434,W 88 St & West End Ave,40.79025417,-73.9771834,15132,Subscriber,1967,2
1170,2016-12-13 10:54,2016-12-13 11:14,499,Broadway & W 60 St,40.76915505,-73.98191841,402,Broadway & E 22 St,40.7403432,-73.98955109,22108,Subscriber,1987,1
123,2016-12-13 10:55,2016-12-13 10:57,499,Broadway & W 60 St,40.76915505,-73.98191841,3158,W 63 St & Broadway,40.77163851,-73.98261428,17050,Subscriber,1994,2
2400,2016-12-13 10:59,2016-12-13 11:39,499,Broadway & W 60 St,40.76915505,-73.98191841,3282,5 Ave & E 88 St,40.78307,-73.95939,25550,Customer,,0
2370,2016-12-13 10:59,2016-12-13 11:39,499,Broadway & W 60 St,40.76915505,-73.98191841,3282,5 Ave & E 88 St,40.78307,-73.95939,18565,Customer,,0
1136,2016-12-13 11:04,2016-12-13 11:23,499,Broadway & W 60 St,40.76915505,-73.98191841,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,25634,Subscriber,1960,1
257,2016-12-13 11:10,2016-12-13 11:14,499,Broadway & W 60 St,40.76915505,-73.98191841,3176,W 64 St & West End Ave,40.77452835,-73.98753759,25525,Subscriber,1976,1
367,2016-12-13 11:12,2016-12-13 11:18,499,Broadway & W 60 St,40.76915505,-73.98191841,480,W 53 St & 10 Ave,40.76669671,-73.99061728,18019,Subscriber,1967,1
1740,2016-12-13 11:14,2016-12-13 11:43,499,Broadway & W 60 St,40.76915505,-73.98191841,3294,E 91 St & Park Ave,40.7835016,-73.955327,16384,Subscriber,1955,2
813,2016-12-13 11:34,2016-12-13 11:48,499,Broadway & W 60 St,40.76915505,-73.98191841,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,26777,Subscriber,1976,2
877,2016-12-13 12:00,2016-12-13 12:14,499,Broadway & W 60 St,40.76915505,-73.98191841,456,E 53 St & Madison Ave,40.7597108,-73.97402311,20379,Subscriber,1979,1
730,2016-12-13 12:07,2016-12-13 12:19,499,Broadway & W 60 St,40.76915505,-73.98191841,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,17655,Subscriber,1964,1
670,2016-12-13 12:11,2016-12-13 12:23,499,Broadway & W 60 St,40.76915505,-73.98191841,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,18650,Subscriber,1966,1
1479,2016-12-13 12:15,2016-12-13 12:40,499,Broadway & W 60 St,40.76915505,-73.98191841,3137,5 Ave & E 73 St,40.77282817,-73.96685276,22072,,1980,1
1461,2016-12-13 12:16,2016-12-13 12:40,499,Broadway & W 60 St,40.76915505,-73.98191841,3137,5 Ave & E 73 St,40.77282817,-73.96685276,21217,,1981,2
779,2016-12-13 12:18,2016-12-13 12:31,499,Broadway & W 60 St,40.76915505,-73.98191841,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,25550,Subscriber,1947,1
176,2016-12-13 12:18,2016-12-13 12:21,499,Broadway & W 60 St,40.76915505,-73.98191841,422,W 59 St & 10 Ave,40.770513,-73.988038,18565,Subscriber,1984,1
